Date/Time (UT)	X (nT)	Y (nT)	Z (nT)	F (nT)

2018-10-27 05:04:00	22593.90	2274.10	42888.70	48529.44	
2018-10-27 05:05:00	22593.50	2274.30	42888.80	48529.25	
2018-10-27 05:06:00	22594.20	2274.60	42888.60	48529.41	
2018-10-27 05:07:00	22593.70	2274.30	42889.00	48529.62	
2018-10-27 05:08:00	22594.10	2274.50	42889.10	48529.80	
2018-10-27 05:09:00	22594.20	2274.80	42888.90	48529.79	
2018-10-27 05:10:00	22594.30	2274.80	42889.00	48529.82	
2018-10-27 05:11:00	22594.30	2275.00	42889.10	48530.02	
2018-10-27 05:12:00	22594.20	2275.10	42889.10	48529.98	
2018-10-27 05:13:00	22594.00	2275.20	42889.30	48530.07	
2018-10-27 05:14:00	22594.20	2275.50	42889.30	48530.17	
2018-10-27 05:15:00	22594.60	2275.50	42889.00	48529.99	
2018-10-27 05:16:00	22594.50	2275.90	42889.10	48530.05	
2018-10-27 05:17:00	22594.10	2275.80	42889.40	48530.12	
2018-10-27 05:18:00	22593.90	2275.60	42889.70	48530.39	
2018-10-27 05:19:00	22593.90	2276.10	42889.90	48530.59	
2018-10-27 05:20:00	22594.20	2276.00	42889.50	48530.27	
2018-10-27 05:21:00	22594.20	2276.20	42889.40	48530.29	
2018-10-27 05:22:00	22593.70	2276.20	42890.00	48530.59	
2018-10-27 05:23:00	22593.70	2276.50	42889.70	48530.24	
2018-10-27 05:24:00	22593.80	2276.50	42889.80	48530.38	
2018-10-27 05:25:00	22593.70	2276.60	42889.80	48530.33	
2018-10-27 05:26:00	22593.70	2277.10	42889.70	48530.27	
2018-10-27 05:27:00	22593.40	2277.50	42890.00	48530.41	
2018-10-27 05:28:00	22593.70	2277.10	42890.10	48530.62	
2018-10-27 05:29:00	22593.60	2277.20	42890.10	48530.58	
2018-10-27 05:30:00	22594.20	2277.30	42890.00	48530.77	
2018-10-27 05:31:00	22593.70	2277.70	42890.10	48530.55	
2018-10-27 05:32:00	22594.00	2277.90	42890.40	48531.16	
2018-10-27 05:33:00	22593.70	2278.50	42890.40	48530.95	
2018-10-27 05:34:00	22593.60	2278.20	42890.40	48530.89	
2018-10-27 05:35:00	22593.10	2278.50	42890.90	48531.11	
2018-10-27 05:36:00	22593.20	2279.00	42890.60	48530.92	
2018-10-27 05:37:00	22592.90	2279.20	42890.70	48530.88	
2018-10-27 05:38:00	22592.30	2279.40	42891.20	48531.15	
2018-10-27 05:39:00	22592.30	2280.00	42890.70	48530.64	
2018-10-27 05:40:00	22591.30	2280.10	42891.50	48530.88	
2018-10-27 05:41:00	22592.00	2279.80	42891.20	48531.03	
2018-10-27 05:42:00	22591.50	2279.90	42891.20	48530.70	
2018-10-27 05:43:00	22591.30	2280.80	42891.20	48530.65	
2018-10-27 05:44:00	22591.00	2280.20	42891.60	48530.94	
2018-10-27 05:45:00	22591.30	2280.50	42891.20	48530.74	
2018-10-27 05:46:00	22591.10	2280.60	42891.60	48531.00	
2018-10-27 05:47:00	22590.70	2280.90	42891.40	48530.65	
2018-10-27 05:48:00	22590.50	2280.90	42891.40	48530.46	
2018-10-27 05:49:00	22590.50	2280.90	42891.20	48530.28	
2018-10-27 05:50:00	22590.20	2281.10	42891.30	48530.24	
2018-10-27 05:51:00	22589.50	2280.80	42891.60	48530.16	
2018-10-27 05:52:00	22589.20	2281.60	42891.80	48530.24	
2018-10-27 05:53:00	22589.10	2281.10	42891.70	48530.08	
2018-10-27 05:54:00	22588.90	2282.00	42891.80	48530.12	
